assignmentId: 2Z8SNTL0XULRU74YMSDMJX5GY731NP
task-110-keypress: {"altKey":false,"charCode":52,"ctrlKey":false,"keyCode":52,"metaKey":false,"shiftKey":false,"timeStamp":1301231441227,"which":52}
task-110-keypress_before_show_prompt_count: 0
task-110-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-110-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-110-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-110-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-110-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-110-reaction-time: 1162
task-110-time-of-doTask: 1298898638900
task-110-time-of-keypress: 1298898641227
task-110-time-of-showCharacters: 1298898640065
task-111-are-same: false
task-111-character-0-alphabet: inuktitut
task-111-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2iqnnqdu7mk02x8zfbo.png
task-111-character-0-character-number: 02
task-111-character-0-id: a2qnqd7m8zfbo
task-111-character-1-alphabet: tagalog
task-111-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aet0iabwgt7a02easth.png
task-111-character-1-character-number: 02
task-111-character-1-id: ae0ibwt7asth
task-111-is-correct-answer: true
task-111-keypress: {"altKey":false,"charCode":53,"ctrlKey":false,"keyCode":53,"metaKey":false,"shiftKey":false,"timeStamp":1301231444155,"which":53}
task-111-keypress_before_show_prompt_count: 0
task-111-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-111-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-111-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-111-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-111-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-111-reaction-time: 720
task-111-time-of-doTask: 1298898642238
task-111-time-of-keypress: 1298898644155
task-111-time-of-showCharacters: 1298898643435
task-112-are-same: true
task-112-character-0-alphabet: korean
task-112-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2keronxre6e290jlm4x.png
task-112-character-0-character-number: 29
task-112-character-0-id: a2ernxe6jlm4x
task-112-character-1-alphabet: korean
task-112-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aakv4opzrxde297oebd.png
task-112-character-1-character-number: 29
task-112-character-1-id: aav4pzxdoebd
task-112-is-correct-answer: true
task-112-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-112-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-112-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-112-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-112-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-112-reaction-time: -1
task-112-time-of-doTask: 1298898645169
task-112-time-of-showCharacters: 1298898645843
task-113-are-same: false
task-113-character-0-alphabet: myanmar
task-113-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a2mpfyktaghn25hg1ofp.png
task-113-character-0-character-number: 25
task-113-character-0-id: a2pfktghg1ofp
task-113-character-1-alphabet: tagalog
task-113-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3tm0aktg6ka06ujezd1.png
task-113-character-1-character-number: 06
task-113-character-1-id: a3m0kt6kjezd1
task-113-is-correct-answer: true
task-113-keypress: {"altKey":false,"charCode":53,"ctrlKey":false,"keyCode":53,"metaKey":false,"shiftKey":false,"timeStamp":1301231452544,"which":53}
task-113-keypress_before_show_prompt_count: 0
task-113-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-113-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-113-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-113-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-113-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-113-reaction-time: 1009
task-113-time-of-doTask: 1298898650855
task-113-time-of-keypress: 1298898652544
task-113-time-of-showCharacters: 1298898651535
task-114-are-same: true
task-114-character-0-alphabet: atemayar
task-114-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1az5t9eeb5m258sfxpy.png
task-114-character-0-character-number: 25
task-114-character-0-id: a1z59eb5sfxpy
task-114-character-1-alphabet: atemayar
task-114-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aea0itbwet7m25easth.png
task-114-character-1-character-number: 25
task-114-character-1-id: ae0ibwt7asth
task-114-is-correct-answer: true
task-114-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-114-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-114-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-114-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-114-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-114-reaction-time: -1
task-114-time-of-doTask: 1298898653556
task-114-time-of-showCharacters: 1298898654220
task-115-are-same: true
task-115-character-0-alphabet: myanmar
task-115-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1maeyguanfn3116e081.png
task-115-character-0-character-number: 31
task-115-character-0-id: a1aegunf6e081
task-115-character-1-alphabet: myanmar
task-115-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/avmlbykma6qn31ipb1s.png
task-115-character-1-character-number: 31
task-115-character-1-id: avlbkm6qpb1s
task-115-is-correct-answer: true
task-115-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-115-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-115-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-115-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-115-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-115-reaction-time: -1
task-115-time-of-doTask: 1298898659232
task-115-time-of-showCharacters: 1298898660593
task-116-are-same: false
task-116-character-0-alphabet: atemayar
task-116-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3a1xtqfetzm25icsia2.png
task-116-character-0-character-number: 25
task-116-character-0-id: a31xqftzcsia2
task-116-character-1-alphabet: myanmar
task-116-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/aym0byjcagyn252dhix.png
task-116-character-1-character-number: 25
task-116-character-1-id: ay0bjcgydhix
task-116-is-correct-answer: true
task-116-keypress: {"altKey":false,"charCode":52,"ctrlKey":false,"keyCode":52,"metaKey":false,"shiftKey":false,"timeStamp":1301231467632,"which":52}
task-116-keypress_before_show_prompt_count: 0
task-116-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-116-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-116-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-116-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-116-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-116-reaction-time: 919
task-116-time-of-doTask: 1298898665608
task-116-time-of-keypress: 1298898667632
task-116-time-of-showCharacters: 1298898666713
task-117-are-same: false
task-117-character-0-alphabet: myanmar
task-117-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/ammynypla5xn32zzw6q.png
task-117-character-0-character-number: 32
task-117-character-0-id: amynpl5xzw6q
task-117-character-1-alphabet: atemayar
task-117-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1az5t9eeb5m108sfxpy.png
task-117-character-1-character-number: 10
task-117-character-1-id: a1z59eb5sfxpy
task-117-is-correct-answer: true
task-117-keypress: {"altKey":false,"charCode":52,"ctrlKey":false,"keyCode":52,"metaKey":false,"shiftKey":false,"timeStamp":1301231470374,"which":52}
task-117-keypress_before_show_prompt_count: 0
task-117-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-117-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-117-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-117-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-117-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-117-reaction-time: 1023
task-117-time-of-doTask: 1298898668642
task-117-time-of-keypress: 1298898670374
task-117-time-of-showCharacters: 1298898669351
task-118-are-same: false
task-118-character-0-alphabet: sylheti
task-118-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a6sfjybvluzh28yrhm6.png
task-118-character-0-character-number: 28
task-118-character-0-id: a6fjbvuzrhm6
task-118-character-1-alphabet: atemayar
task-118-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/azadwt60e62m061ia38.png
task-118-character-1-character-number: 06
task-118-character-1-id: azdw6062ia38
task-118-is-correct-answer: true
task-118-keypress: {"altKey":false,"charCode":52,"ctrlKey":false,"keyCode":52,"metaKey":false,"shiftKey":false,"timeStamp":1301231473787,"which":52}
task-118-keypress_before_show_prompt_count: 0
task-118-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-118-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise9.png
task-118-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-118-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-118-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-118-reaction-time: 956
task-118-time-of-doTask: 1298898671385
task-118-time-of-keypress: 1298898673787
task-118-time-of-showCharacters: 1298898672831
task-119-are-same: false
task-119-character-0-alphabet: tagalog
task-119-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a3tmva1jgtwa05hep7xn.png
task-119-character-0-character-number: 05
task-119-character-0-id: a3mv1jtwep7xn
task-119-character-1-alphabet: myanmar
task-119-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1mj8ys7agin31uyto4a.png
task-119-character-1-character-number: 31
task-119-character-1-id: a1j8s7giyto4a
task-119-is-correct-answer: true
task-119-keypress: {"altKey":false,"charCode":52,"ctrlKey":false,"keyCode":52,"metaKey":false,"shiftKey":false,"timeStamp":1301231476654,"which":52}
task-119-keypress_before_show_prompt_count: 0
task-119-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-119-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise5.png
task-119-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-119-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-119-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-119-reaction-time: 960
task-119-time-of-doTask: 1298898674797
task-119-time-of-keypress: 1298898676654
task-119-time-of-showCharacters: 1298898675694
task-12-are-same: false
task-12-character-0-alphabet: tagalog
task-12-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1tyoavlglua06yv1c9h.png
task-12-character-0-character-number: 06
task-12-character-0-id: a1yovlluv1c9h
task-12-character-1-alphabet: atemayar
task-12-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/agastt3ceo6m25uusf8.png
task-12-character-1-character-number: 25
task-12-character-1-id: agst3co6usf8
task-12-is-correct-answer: true
task-12-keypress: {"altKey":false,"charCode":44,"ctrlKey":false,"keyCode":44,"metaKey":false,"shiftKey":false,"timeStamp":1301230903004,"which":44}
task-12-keypress_before_show_prompt_count: 0
task-12-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise8.png
task-12-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-12-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-12-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-12-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise4.png
task-12-reaction-time: 996
task-12-time-of-doTask: 1298898100501
task-12-time-of-keypress: 1298898103004
task-12-time-of-showCharacters: 1298898102008
task-120-are-same: true
task-120-character-0-alphabet: sylheti
task-120-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/atsvyyxllweh20h5n03.png
task-120-character-0-character-number: 20
task-120-character-0-id: atvyxlwe5n03
task-120-character-1-alphabet: sylheti
task-120-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/alsjsyxtl6vh20r0a30.png
task-120-character-1-character-number: 20
task-120-character-1-id: aljsxt6v0a30
task-120-is-correct-answer: true
task-120-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-120-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise0.png
task-120-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise6.png
task-120-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-120-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-120-reaction-time: -1
task-120-time-of-doTask: 1298898688222
task-120-time-of-showCharacters: 1298898689548
task-121-are-same: true
task-121-character-0-alphabet: atemayar
task-121-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1aqktu9emcm10gcvl35.png
task-121-character-0-character-number: 10
task-121-character-0-id: a1qku9mccvl35
task-121-character-1-alphabet: atemayar
task-121-character-1-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1amatnxezom10lpzden.png
task-121-character-1-character-number: 10
task-121-character-1-id: a1manxzopzden
task-121-is-correct-answer: true
task-121-noise-image-0-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise1.png
task-121-noise-image-1-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise7.png
task-121-noise-image-2-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise3.png
task-121-noise-image-3-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-121-noise-image-4-url: http://jgross.scripts.mit.edu/alphabets/images/strokeNoise2.png
task-121-reaction-time: -1
task-121-time-of-doTask: 1298898694561
task-121-time-of-showCharacters: 1298898695234
task-122-are-same: true
task-122-character-0-alphabet: inuktitut
task-122-character-0-anonymous_url: http://scripts.mit.edu/~jgross/alphabets/results/accepted-images/a1ij8ns7ugik11uyto4a.png
